,Date,Area,Prod
84,2010-12-01,Virginia,12.593
85,2010-11-01,Virginia,12.19
86,2010-10-01,Virginia,12.417
87,2010-09-01,Virginia,12.229
88,2010-08-01,Virginia,12.52
89,2010-07-01,Virginia,12.49
90,2010-06-01,Virginia,12.105
91,2010-05-01,Virginia,12.502
92,2010-04-01,Virginia,11.914
93,2010-03-01,Virginia,12.405
94,2010-02-01,Virginia,11.363
95,2010-01-01,Virginia,12.528
96,2009-12-01,Virginia,11.875
97,2009-11-01,Virginia,12.107
98,2009-10-01,Virginia,12.407
99,2009-09-01,Virginia,11.878
100,2009-08-01,Virginia,12.234
101,2009-07-01,Virginia,12.201
102,2009-06-01,Virginia,11.406
103,2009-05-01,Virginia,11.76
104,2009-04-01,Virginia,11.297
105,2009-03-01,Virginia,11.426
106,2009-02-01,Virginia,10.525
107,2009-01-01,Virginia,11.622
108,2008-12-01,Virginia,11.232
109,2008-11-01,Virginia,10.872
110,2008-10-01,Virginia,10.976
111,2008-09-01,Virginia,10.856
112,2008-08-01,Virginia,11.008
113,2008-07-01,Virginia,10.897
114,2008-06-01,Virginia,10.742
115,2008-05-01,Virginia,10.812
116,2008-04-01,Virginia,10.259
117,2008-03-01,Virginia,10.715
118,2008-02-01,Virginia,9.594
119,2008-01-01,Virginia,10.492
120,2007-12-01,Virginia,9.795
121,2007-11-01,Virginia,9.485
122,2007-10-01,Virginia,9.575
123,2007-09-01,Virginia,9.472
124,2007-08-01,Virginia,9.602
125,2007-07-01,Virginia,9.507
126,2007-06-01,Virginia,9.373
127,2007-05-01,Virginia,9.431
128,2007-04-01,Virginia,8.949
129,2007-03-01,Virginia,9.35
130,2007-02-01,Virginia,8.368
131,2007-01-01,Virginia,9.148
132,2006-12-01,Virginia,9.005
133,2006-11-01,Virginia,8.721
134,2006-10-01,Virginia,8.803
135,2006-09-01,Virginia,8.709
136,2006-08-01,Virginia,8.829
137,2006-07-01,Virginia,8.741
138,2006-06-01,Virginia,8.619
139,2006-05-01,Virginia,8.671
140,2006-04-01,Virginia,8.227
141,2006-03-01,Virginia,8.597
142,2006-02-01,Virginia,7.694
143,2006-01-01,Virginia,8.41
0,2017-12-01,West Virginia,135.844
1,2017-11-01,West Virginia,131.406
2,2017-10-01,West Virginia,132.628
3,2017-09-01,West Virginia,128.322
4,2017-08-01,West Virginia,132.255
5,2017-07-01,West Virginia,124.765
6,2017-06-01,West Virginia,119.283
7,2017-05-01,West Virginia,120.85
8,2017-04-01,West Virginia,110.943
9,2017-03-01,West Virginia,115.536
10,2017-02-01,West Virginia,102.574
11,2017-01-01,West Virginia,113.226
12,2016-12-01,West Virginia,113.009
13,2016-11-01,West Virginia,108.372
14,2016-10-01,West Virginia,108.381
15,2016-09-01,West Virginia,107.032
16,2016-08-01,West Virginia,112.262
17,2016-07-01,West Virginia,110.191
18,2016-06-01,West Virginia,96.172
19,2016-05-01,West Virginia,107.162
20,2016-04-01,West Virginia,103.801
21,2016-03-01,West Virginia,104.731
22,2016-02-01,West Virginia,101.089
23,2016-01-01,West Virginia,108.003
24,2015-12-01,West Virginia,99.942
25,2015-11-01,West Virginia,91.112
26,2015-10-01,West Virginia,101.759
27,2015-09-01,West Virginia,105.252
28,2015-08-01,West Virginia,108.138
29,2015-07-01,West Virginia,105.014
30,2015-06-01,West Virginia,105.535
31,2015-05-01,West Virginia,111.891
32,2015-04-01,West Virginia,104.859
33,2015-03-01,West Virginia,107.274
34,2015-02-01,West Virginia,93.184
35,2015-01-01,West Virginia,103.748
36,2014-12-01,West Virginia,102.654
37,2014-11-01,West Virginia,93.166
38,2014-10-01,West Virginia,96.511
39,2014-09-01,West Virginia,92.026
40,2014-08-01,West Virginia,90.595
41,2014-07-01,West Virginia,87.643
42,2014-06-01,West Virginia,78.892
43,2014-05-01,West Virginia,79.474
44,2014-04-01,West Virginia,74.537
45,2014-03-01,West Virginia,77.332
46,2014-02-01,West Virginia,67.391
47,2014-01-01,West Virginia,69.309
48,2013-12-01,West Virginia,70.676
49,2013-11-01,West Virginia,69.018
50,2013-10-01,West Virginia,66.25
51,2013-09-01,West Virginia,64.869
52,2013-08-01,West Virginia,67.35
53,2013-07-01,West Virginia,65.015
54,2013-06-01,West Virginia,62.16
55,2013-05-01,West Virginia,59.354
56,2013-04-01,West Virginia,52.395
57,2013-03-01,West Virginia,51.433
58,2013-02-01,West Virginia,44.472
59,2013-01-01,West Virginia,49.296
60,2012-12-01,West Virginia,50.503
61,2012-11-01,West Virginia,49.558
62,2012-10-01,West Virginia,50.342
63,2012-09-01,West Virginia,45.22
64,2012-08-01,West Virginia,46.276
65,2012-07-01,West Virginia,43.04
66,2012-06-01,West Virginia,42.036
67,2012-05-01,West Virginia,43.461
68,2012-04-01,West Virginia,39.564
69,2012-03-01,West Virginia,40.009
70,2012-02-01,West Virginia,38.444
71,2012-01-01,West Virginia,40.519
72,2011-12-01,West Virginia,36.875
73,2011-11-01,West Virginia,34.397
74,2011-10-01,West Virginia,35.824
75,2011-09-01,West Virginia,35.627
76,2011-08-01,West Virginia,33.927
77,2011-07-01,West Virginia,34.453
78,2011-06-01,West Virginia,31.648
79,2011-05-01,West Virginia,31.195
80,2011-04-01,West Virginia,29.765
81,2011-03-01,West Virginia,29.537
82,2011-02-01,West Virginia,25.557
83,2011-01-01,West Virginia,26.692
84,2010-12-01,West Virginia,22.085
85,2010-11-01,West Virginia,21.895
86,2010-10-01,West Virginia,22.542
87,2010-09-01,West Virginia,21.425
88,2010-08-01,West Virginia,21.878
89,2010-07-01,West Virginia,21.876
90,2010-06-01,West Virginia,21.133
91,2010-05-01,West Virginia,21.499
92,2010-04-01,West Virginia,20.713
93,2010-03-01,West Virginia,21.215
94,2010-02-01,West Virginia,19.252
95,2010-01-01,West Virginia,21.055
96,2009-12-01,West Virginia,21.147
97,2009-11-01,West Virginia,21.54
98,2009-10-01,West Virginia,22.31
99,2009-09-01,West Virginia,21.832
100,2009-08-01,West Virginia,22.211
101,2009-07-01,West Virginia,21.994
102,2009-06-01,West Virginia,21.331
103,2009-05-01,West Virginia,21.913
104,2009-04-01,West Virginia,21.006
105,2009-03-01,West Virginia,21.305
106,2009-02-01,West Virginia,18.759
107,2009-01-01,West Virginia,20.302
108,2008-12-01,West Virginia,19.634
109,2008-11-01,West Virginia,19.727
110,2008-10-01,West Virginia,20.753
111,2008-09-01,West Virginia,19.102
112,2008-08-01,West Virginia,20.299
113,2008-07-01,West Virginia,20.149
114,2008-06-01,West Virginia,19.392
115,2008-05-01,West Virginia,19.68
116,2008-04-01,West Virginia,19.168
117,2008-03-01,West Virginia,19.828
118,2008-02-01,West Virginia,18.927
119,2008-01-01,West Virginia,19.831
120,2007-12-01,West Virginia,19.65
121,2007-11-01,West Virginia,19.513
122,2007-10-01,West Virginia,18.779
123,2007-09-01,West Virginia,19.189
124,2007-08-01,West Virginia,18.805
125,2007-07-01,West Virginia,18.995
126,2007-06-01,West Virginia,18.26
127,2007-05-01,West Virginia,18.705
128,2007-04-01,West Virginia,17.927
129,2007-03-01,West Virginia,18.206
130,2007-02-01,West Virginia,16.618
131,2007-01-01,West Virginia,18.467
132,2006-12-01,West Virginia,19.501
133,2006-11-01,West Virginia,18.675
134,2006-10-01,West Virginia,18.604
135,2006-09-01,West Virginia,18.177
136,2006-08-01,West Virginia,19.598
137,2006-07-01,West Virginia,18.11
138,2006-06-01,West Virginia,17.814
139,2006-05-01,West Virginia,18.179
140,2006-04-01,West Virginia,16.886
141,2006-03-01,West Virginia,17.882
142,2006-02-01,West Virginia,16.517
143,2006-01-01,West Virginia,17.57
0,2017-12-01,Wyoming,138.283
1,2017-11-01,Wyoming,133.079
2,2017-10-01,Wyoming,132.215
3,2017-09-01,Wyoming,125.543
4,2017-08-01,Wyoming,129.587
5,2017-07-01,Wyoming,129.346
6,2017-06-01,Wyoming,126.07
7,2017-05-01,Wyoming,126.851
8,2017-04-01,Wyoming,126.4
9,2017-03-01,Wyoming,124.146
10,2017-02-01,Wyoming,111.398
11,2017-01-01,Wyoming,120.821
12,2016-12-01,Wyoming,132.287
13,2016-11-01,Wyoming,131.6
14,2016-10-01,Wyoming,138.436
15,2016-09-01,Wyoming,131.183
16,2016-08-01,Wyoming,127.091
17,2016-07-01,Wyoming,125.543
18,2016-06-01,Wyoming,132.397
19,2016-05-01,Wyoming,133.61
20,2016-04-01,Wyoming,135.968
21,2016-03-01,Wyoming,142.525
22,2016-02-01,Wyoming,132.822
23,2016-01-01,Wyoming,142.82
24,2015-12-01,Wyoming,146.406
25,2015-11-01,Wyoming,144.626
26,2015-10-01,Wyoming,148.619
27,2015-09-01,Wyoming,143.378
28,2015-08-01,Wyoming,148.234
29,2015-07-01,Wyoming,147.224
30,2015-06-01,Wyoming,144.796
31,2015-05-01,Wyoming,146.796
32,2015-04-01,Wyoming,147.35
33,2015-03-01,Wyoming,150.463
34,2015-02-01,Wyoming,133.457
35,2015-01-01,Wyoming,158.618
36,2014-12-01,Wyoming,147.38
37,2014-11-01,Wyoming,140.228
38,2014-10-01,Wyoming,147.894
39,2014-09-01,Wyoming,140.747
40,2014-08-01,Wyoming,141.354
41,2014-07-01,Wyoming,144.175
42,2014-06-01,Wyoming,140.865
43,2014-05-01,Wyoming,144.662
44,2014-04-01,Wyoming,139.906
45,2014-03-01,Wyoming,148.278
46,2014-02-01,Wyoming,133.188
47,2014-01-01,Wyoming,148.793
48,2013-12-01,Wyoming,142.453
49,2013-11-01,Wyoming,145.109
50,2013-10-01,Wyoming,150.546
51,2013-09-01,Wyoming,139.324
52,2013-08-01,Wyoming,148.6
53,2013-07-01,Wyoming,150.019
54,2013-06-01,Wyoming,150.904
55,2013-05-01,Wyoming,151.478
56,2013-04-01,Wyoming,153.35
57,2013-03-01,Wyoming,157.559
58,2013-02-01,Wyoming,140.935
59,2013-01-01,Wyoming,153.519
60,2012-12-01,Wyoming,144.091
61,2012-11-01,Wyoming,149.493
62,2012-10-01,Wyoming,154.222
63,2012-09-01,Wyoming,154.369
64,2012-08-01,Wyoming,160.489
65,2012-07-01,Wyoming,160.161
66,2012-06-01,Wyoming,160.117
67,2012-05-01,Wyoming,165.335
68,2012-04-01,Wyoming,161.772
69,2012-03-01,Wyoming,171.407
70,2012-02-01,Wyoming,160.309
71,2012-01-01,Wyoming,177.961
72,2011-12-01,Wyoming,176.897
73,2011-11-01,Wyoming,178.14
74,2011-10-01,Wyoming,175.863
75,2011-09-01,Wyoming,169.16
76,2011-08-01,Wyoming,170.378
77,2011-07-01,Wyoming,178.175
78,2011-06-01,Wyoming,170.312
79,2011-05-01,Wyoming,173.309
80,2011-04-01,Wyoming,172.555
81,2011-03-01,Wyoming,176.054
82,2011-02-01,Wyoming,150.588
83,2011-01-01,Wyoming,170.402
84,2010-12-01,Wyoming,181.133
85,2010-11-01,Wyoming,179.603
86,2010-10-01,Wyoming,183.556
87,2010-09-01,Wyoming,178.19
88,2010-08-01,Wyoming,188.01
89,2010-07-01,Wyoming,185.635
90,2010-06-01,Wyoming,178.231
91,2010-05-01,Wyoming,189.993
92,2010-04-01,Wyoming,186.131
93,2010-03-01,Wyoming,194.306
94,2010-02-01,Wyoming,174.72
95,2010-01-01,Wyoming,193.239
96,2009-12-01,Wyoming,192.308
97,2009-11-01,Wyoming,192.494
98,2009-10-01,Wyoming,191.868
99,2009-09-01,Wyoming,172.228
100,2009-08-01,Wyoming,183.947
101,2009-07-01,Wyoming,181.948
102,2009-06-01,Wyoming,185.519
103,2009-05-01,Wyoming,190.168
104,2009-04-01,Wyoming,186.104
105,2009-03-01,Wyoming,194.383
106,2009-02-01,Wyoming,177.886
107,2009-01-01,Wyoming,192.681
108,2008-12-01,Wyoming,200.959
109,2008-11-01,Wyoming,189.099
110,2008-10-01,Wyoming,189.055
111,2008-09-01,Wyoming,172.883
112,2008-08-01,Wyoming,187.104
113,2008-07-01,Wyoming,189.72
114,2008-06-01,Wyoming,180.655
115,2008-05-01,Wyoming,184.184
116,2008-04-01,Wyoming,178.266
117,2008-03-01,Wyoming,182.223
118,2008-02-01,Wyoming,162.752
119,2008-01-01,Wyoming,175.028
120,2007-12-01,Wyoming,179.831
121,2007-11-01,Wyoming,171.89
122,2007-10-01,Wyoming,164.866
123,2007-09-01,Wyoming,161.583
124,2007-08-01,Wyoming,168.804
125,2007-07-01,Wyoming,166.396
126,2007-06-01,Wyoming,159.84
127,2007-05-01,Wyoming,163.728
128,2007-04-01,Wyoming,158.481
129,2007-03-01,Wyoming,164.34
130,2007-02-01,Wyoming,146.993
131,2007-01-01,Wyoming,166.896
132,2006-12-01,Wyoming,160.683
133,2006-11-01,Wyoming,152.523
134,2006-10-01,Wyoming,167.924
135,2006-09-01,Wyoming,146.638
136,2006-08-01,Wyoming,146.759
137,2006-07-01,Wyoming,148.93
138,2006-06-01,Wyoming,138.682
139,2006-05-01,Wyoming,139.641
140,2006-04-01,Wyoming,137.452
141,2006-03-01,Wyoming,142.024
142,2006-02-01,Wyoming,127.195
143,2006-01-01,Wyoming,140.315
